Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,sic_code_1,bcb_sector,company_age_years,accounts_overdue_days,accounts_ever_late,conf_stmt_overdue_days,num_mortgages_outstanding,num_mortgages_total,has_active_mortgages,has_changed_name,is_active,is_dormant,is_micro,is_small,is_full_accounts,fast_growth_proxy,label_growth_opportunity,label_risk_signal,label_lending_need_proxy,has_mortgage_history,mortgage_completion_rate,mortgage_active_ratio,mortgage_per_year,company_size_score,log_company_age,age_bucket,is_established,total_overdue_days,overdue_intensity,is_severely_overdue,log_overdue,sector_avg_age,sector_mortgage_rate,sector_overdue_rate,sector_dormant_rate,age_vs_sector_avg,sic_division,active_with_mortgages,small_and_growing,overdue_and_active,full_accounts_with_charges
0,0,0,0,86900,Healthcare,1.5386721,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9316411490497568,0,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-5.9308203286163925,86,0,0,0,0
2,2,0,0,47110,Wholesale_Retail,7.1101985,0.0,0,0.0,2,2,1,0,1,0,1,0,0,0,1,0,1,1,0.0,1.0,0.2812860991152356,1,2.093122343783401,2,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-0.1386279915787458,47,1,0,0,0
0,0,0,0,74100,Technology_Legal_Professional,15.989049,0.0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.832568960014819,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,6.950790541887919,74,0,0,0,0
10,6,0,4,68100,Real_Estate,5.360712,0.0,0,0.0,6,10,1,0,1,0,0,0,0,0,1,0,1,1,0.4,0.6,1.1192543080098314,0,1.8501403207716671,2,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-3.492728750825946,68,1,0,0,0
0,0,0,0,61900,Technology_Legal_Professional,6.291581,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.9867203949351249,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-2.7466774581120807,61,0,0,0,0
0,0,0,0,46760,Wholesale_Retail,38.488705,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.676014681648672,4,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,31.239878508421256,46,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,1.0403833,0.0,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.7131376823634672,0,0,2.0,0.0052667627929,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.208443191578746,47,0,0,0,0
0,0,0,0,74909,Technology_Legal_Professional,16.082136,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.8380332390892646,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,7.043877541887918,74,0,0,0,0
0,0,0,0,70210,Technology_Legal_Professional,3.7371664,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.5554391510426158,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-5.301092058112081,70,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,4.0821357,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.625731586627271,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-4.95612275811208,70,0,0,0,0
0,0,0,0,46690,Wholesale_Retail,5.3333335,156.0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1,1.84582671681412,2,0,156.0,0.0801369837970891,0,5.056245805348308,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-1.9154929915787455,46,0,0,1,0
0,0,0,0,71121,Technology_Legal_Professional,13.456536,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.671146630632438,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,4.418277541887919,71,0,0,0,0
3,1,0,2,18129,Manufacturing,21.382614,0.0,0,0.0,1,3,1,0,1,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.04676696684512,0,3.108284496778031,4,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,8.690238252015963,18,1,0,0,0
0,0,0,0,68320,Real_Estate,4.0410676,0.0,0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.617617885048271,1,0,2.0,0.0013559416959009,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-4.812373150825946,68,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,3.7125256,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.5502239851201167,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-5.32573285811208,62,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,5.2156057,0.0,0,66.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.8270631779774509,2,0,66.0,0.0346693995307619,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-2.0332207915787457,47,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,19.860369,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.0378511387737936,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,10.822110541887918,62,0,0,0,0
0,0,0,0,86900,Healthcare,3.7563312,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.559476614755454,1,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-3.713161228616393,86,0,0,0,0
1,1,0,0,68100,Real_Estate,26.105408,123.0,1,374.0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0.0,1.0,0.0383062390750606,1,3.2997332651723386,4,1,497.0,0.0521594543022058,0,4.820281565605037,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,17.251967249174054,68,1,0,1,0
0,0,0,0,71122,Technology_Legal_Professional,1.3524983,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.8554778698416424,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.685760158112081,71,0,0,0,0
0,0,0,0,68100,Real_Estate,2.3353868,0.0,0,109.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.2045886546511897,1,0,109.0,0.1278718099230077,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-6.518053950825946,68,0,0,0,0
0,0,0,0,70221,Technology_Legal_Professional,1.2703627,0.0,0,86.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.8199395984655717,0,0,86.0,0.1854717856216688,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.767895758112081,70,0,0,0,0
0,0,0,0,62090,Technology_Legal_Professional,12.50924,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.603373895763554,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,3.4709815418879195,62,0,0,0,0
0,0,0,0,86220,Healthcare,6.847365,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2.0601778066551297,2,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-0.6221274286163929,86,0,0,0,0
0,0,0,0,70221,Technology_Legal_Professional,7.759069,0.0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.170089620761523,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-1.2791894581120804,70,0,0,0,0
0,0,0,0,86230,Healthcare,13.237509,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.655879960906551,3,1,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,5.768016571383607,86,0,0,0,0
0,0,0,0,68100,Real_Estate,0.8268309,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.6025827170093884,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.026609850825945,68,0,0,0,0
0,0,0,0,68100,Real_Estate,1.190965,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.7843420860448421,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-7.662475750825946,68,0,0,0,0
0,0,0,0,24330,Manufacturing,11.78371,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.548171704160862,3,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,-0.9086657479840384,24,0,0,0,0
1,1,0,0,47290,Wholesale_Retail,1.155373,0.0,0,44.0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.0,1.0,0.86552135111345,0,0.7679637944249519,0,0,44.0,0.1043368204081967,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.093453491578746,47,1,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,15.967146,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.8312788859627798,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,6.928887541887919,62,0,0,0,0
0,0,0,0,70221,Technology_Legal_Professional,5.423682,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.859991473551208,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-3.61457645811208,70,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,13.21013,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.653955090554143,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,4.171871541887919,70,0,0,0,0
0,0,0,0,45112,Wholesale_Retail,3.0937715,0.0,0,21.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.4094666722960307,1,0,21.0,0.0185967989476089,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-4.155054991578746,45,0,0,0,0
0,0,0,0,68209,Real_Estate,0.5065024,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.4097906726835313,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.346938350825946,68,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,2.1601644,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.1506240515620068,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-6.87809405811208,70,0,0,0,0
0,0,0,0,46420,Wholesale_Retail,6.86653,673.0,1,670.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0626170503311885,2,0,1343.0,0.5358531972909928,1,6.513230110912307,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-0.3822964915787459,46,0,0,0,0
0,0,0,0,46900,Wholesale_Retail,11.189596,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.5005828010243683,3,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,3.940769508421254,46,0,0,0,0
0,0,0,0,85590,Public_Sector_Education_Charities,1.1718001,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.7755563628454175,0,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,-6.880092648571512,85,0,0,0,0
0,0,0,0,87200,Healthcare,1.7467488,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0104179577188088,0,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-5.722743628616393,87,0,0,0,0
1,0,0,1,59111,Technology_Legal_Professional,8.525667,276.0,1,56.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0,0.0,1,2.2539899448077607,2,0,332.0,0.1066883143683526,0,5.6240175061873385,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-0.5125914581120803,59,0,0,0,0
0,0,0,0,74909,Technology_Legal_Professional,16.172485,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2.843308393615928,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,7.134226541887921,74,0,0,0,0
0,0,0,0,46390,Wholesale_Retail,5.24846,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.832335033386843,2,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-2.0003664915787462,46,0,0,0,0
0,0,0,0,47190,Wholesale_Retail,6.324435,519.0,1,836.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1,1.991216018822418,2,0,1355.0,0.5869818833023484,1,6.253828811575473,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-0.9243914915787456,47,0,0,0,0
0,0,0,0,85600,Public_Sector_Education_Charities,2.956879,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.375455583214495,1,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,-5.095013748571513,85,0,0,0,0
42,25,0,17,68209,Real_Estate,29.94935,0.0,0,0.0,25,42,1,0,1,0,0,0,0,0,0,0,1,1,0.4047619047619047,0.5952380952380952,0.8347426571862161,0,3.432351997294559,4,1,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,21.095909249174053,68,1,0,0,0
0,0,0,0,58110,Technology_Legal_Professional,5.7905545,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.915532602448341,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-3.247703958112081,58,0,0,0,0
0,0,0,0,88100,Public_Sector_Education_Charities,7.997262,0.0,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2.196920308829029,2,0,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,-0.0546307485715127,88,0,0,0,0
0,0,0,0,47110,Wholesale_Retail,0.3997262,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.3362766460660559,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.849100291578746,47,0,0,0,0
0,0,0,0,16230,Manufacturing,5.8261466,0.0,0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.920760326960604,2,0,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,-6.866229147984037,16,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,4.0465436,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.618703573310699,1,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-3.2022828915787462,47,0,0,0,0
22,6,0,16,26511,Manufacturing,42.195755,0.0,0,0.0,6,22,1,0,1,0,0,1,0,0,0,0,1,1,0.7272727272727273,0.2727272727272727,0.142194398464964,2,3.7657422265329634,4,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,29.50337925201596,26,1,0,0,0
0,0,0,0,68209,Real_Estate,0.8651608,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.6233472692182043,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-7.988279950825946,68,0,0,0,0
8,4,0,4,85100,Public_Sector_Education_Charities,22.03696,0.0,0,0.0,4,8,1,0,1,0,0,0,1,0,0,0,1,1,0.5,0.5,0.1815132395756946,3,3.1370998826778123,4,1,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,13.985067251428488,85,1,0,0,1
0,0,0,0,85510,Public_Sector_Education_Charities,27.983572,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3.366729186715874,4,1,0.0,0.0,0,0.0,8.051892748571513,0.0593602177532306,0.0576557173436219,0.093377553447319,19.931679251428484,85,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,0.13689254,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.1282986984285195,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-8.90136591811208,62,0,0,0,0
0,0,0,0,46900,Wholesale_Retail,2.9377139,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.3706003264857904,1,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-4.3111125915787465,46,0,0,0,0
0,0,0,0,14190,Manufacturing,9.83436,3.0,1,45.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.3827225654080317,2,0,48.0,0.013372181750014,0,1.3862943611198906,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,-2.8580157479840373,14,0,0,1,0
0,0,0,0,68320,Real_Estate,0.78028744,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.5767748344130615,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.073153310825946,68,0,0,0,0
0,0,0,0,63990,Technology_Legal_Professional,14.387406,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.733549382637323,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,5.34914754188792,63,0,0,0,0
0,0,0,0,16230,Manufacturing,1.5167693,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.9229760552182362,0,0,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,-11.175606447984038,16,0,0,0,0
3,3,0,0,68100,Real_Estate,3.6002738,0.0,0,0.0,3,3,1,0,1,0,0,0,0,0,1,0,1,1,0.0,1.0,0.83326995852371,0,1.5261158234628314,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-5.253166950825946,68,1,0,0,0
26,19,0,7,68100,Real_Estate,5.9383984,0.0,0,0.0,19,26,1,0,1,0,1,0,0,0,1,0,1,1,0.2692307692307692,0.7307692307692307,3.199515882935709,1,1.9370709697873676,2,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-2.915042350825946,68,1,0,0,0
1,1,0,0,18129,Manufacturing,26.63655,0.0,0,0.0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0,1.0,0.0375423994473758,1,3.319139172006167,4,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,13.944174252015962,18,1,0,0,0
0,0,0,0,68100,Real_Estate,0.3504449,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.3004340937143892,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.502995850825947,68,0,0,0,0
0,0,0,0,47910,Wholesale_Retail,0.7611225,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.5659513898431318,0,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-6.487703991578746,47,0,0,0,0
0,0,0,0,68209,Real_Estate,0.052019164,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0507113308796335,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.801421586825946,68,0,0,0,0
0,0,0,0,74909,Technology_Legal_Professional,4.692676,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.739180436352206,1,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-4.345582458112081,74,0,0,0,0
0,0,0,0,86900,Healthcare,1.741273,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1.0084224110476396,0,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-5.728219428616393,86,0,0,0,0
0,0,0,0,69203,Technology_Legal_Professional,12.514716,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2.603779165819126,3,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,3.4764575418879198,69,0,0,0,0
2,1,0,1,20420,Manufacturing,32.947296,0.0,0,0.0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0.5,0.5,0.0303515044148084,0,3.524809204293723,4,1,0.0,0.0,0,0.0,12.692375747984038,0.1577167590964426,0.0850086230217773,0.1140014202624103,20.254920252015964,20,1,0,0,0
0,0,0,0,62012,Technology_Legal_Professional,7.288159,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2.114827869696044,2,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-1.7500994581120803,62,0,0,0,0
0,0,0,0,68209,Real_Estate,2.7022588,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.308943119865597,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-6.151181950825946,68,0,0,0,0
0,0,0,0,62020,Technology_Legal_Professional,1.377139,0.0,0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.865897663740279,0,0,125.0,0.2486791481648966,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.661119458112081,62,0,0,0,0
0,0,0,0,71111,Technology_Legal_Professional,21.355236,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,3.107060566552609,4,1,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,12.31697754188792,71,0,0,0,0
0,0,0,0,70229,Technology_Legal_Professional,13.204655,1799.0,1,1859.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1,2.653569727788403,3,1,3658.0,0.7589685461845975,1,7.495541943884256,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,4.16639654188792,70,0,0,0,0
1,1,0,0,68100,Real_Estate,3.5674195,0.0,0,0.0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.0,1.0,0.2803146644234018,0,1.5189483845936382,1,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-5.2860212508259465,68,1,0,0,0
0,0,0,0,68201,Real_Estate,0.4052019,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.3401809935293153,0,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-8.448238850825946,68,0,0,0,0
0,0,0,0,46900,Wholesale_Retail,4.29295,0.0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.6663757463925402,1,0,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,-2.9558764915787457,46,0,0,0,0
0,0,0,0,62090,Technology_Legal_Professional,1.0978782,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.7409264529980787,0,0,0.0,0.0,0,0.0,9.03825845811208,0.0481746383262365,0.0589851646881865,0.1179571736165622,-7.94038025811208,62,0,0,0,0
0,0,0,0,87100,Healthcare,6.5352497,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2.019591970215516,2,0,0.0,0.0,0,0.0,7.469492428616393,0.0908360604029491,0.0533799235106257,0.0787564562551748,-0.9342427286163932,87,0,0,0,0
3,1,0,2,45111,Wholesale_Retail,37.85079,0.0,0,0.0,1,3,1,0,1,0,0,0,1,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0264195278354824,3,3.6597284112272455,4,1,0.0,0.0,0,0.0,7.248826491578746,0.0776654102669647,0.0824878866388483,0.0999402739328001,30.601963508421257,45,1,0,0,1
2,2,0,0,68100,Real_Estate,5.0540724,0.0,0,0.0,2,2,1,0,1,0,1,0,0,0,1,0,1,1,0.0,1.0,0.3957204886894774,1,1.8007311695633668,2,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-3.7993683508259455,68,1,0,0,0
0,0,0,0,68209,Real_Estate,6.425736,0.0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,2.004951804355372,2,0,0.0,0.0,0,0.0,8.853440750825946,0.3873359004094081,0.034972674094529,0.1084434805451085,-2.4277047508259466,68,0,0,0,0
